hexsha,patch,summary,author
e75bef035a80,https://github.com/qemu/qemu/commit/e75bef035a80,"rdma: g_malloc0() can't fail, bury dead error handling",Markus Armbruster
9834fe02b005,https://github.com/qemu/qemu/commit/9834fe02b005,"kvm: g_malloc() can't fail, bury dead error handling",Markus Armbruster
6b0126f94099,https://github.com/qemu/qemu/commit/6b0126f94099,"onenand: g_malloc() can't fail, bury dead error handling",Markus Armbruster
02f292d9051f,https://github.com/qemu/qemu/commit/02f292d9051f,vl.c: fix memory leak spotted by valgrind,Christian Borntraeger
88ea8ed74cb6,https://github.com/qemu/qemu/commit/88ea8ed74cb6,virtfs-proxy-helper: Fix possible socket leak.,Gonglei
3a4dbe6aa934,https://github.com/qemu/qemu/commit/3a4dbe6aa934,vfio-pci: Fix missing unparent of dynamically allocated MemoryRegion,Alex Williamson
b7022d9ac613,https://github.com/qemu/qemu/commit/b7022d9ac613,s390: Plug memory leak on s390_pci_generate_event() error path,Markus Armbruster
452e3d49d871,https://github.com/qemu/qemu/commit/452e3d49d871,target-tricore: Add missing ULL suffix on 64 bit constant,Peter Maydell
04636dc410b1,https://github.com/qemu/qemu/commit/04636dc410b1,migration/block: fix pending() return value,Vladimir Sementsov-Ogievskiy
2bf9febc95e5,https://github.com/qemu/qemu/commit/2bf9febc95e5,device-tree: fix memory leak,Sergey Fedorov
a41642708a5d,https://github.com/qemu/qemu/commit/a41642708a5d,spice: fix memory leak,Gonglei
9281dbe6535d,https://github.com/qemu/qemu/commit/9281dbe6535d,block/rbd: fix memory leak,Gonglei
ebd9fbd7e102,https://github.com/qemu/qemu/commit/ebd9fbd7e102,block migration: fix return value,Gary R Hook
b1ab03af890b,https://github.com/qemu/qemu/commit/b1ab03af890b,hw/arm/realview.c: Fix memory leak in realview_init(),Nikita Belov
771b6ed37e3a,https://github.com/qemu/qemu/commit/771b6ed37e3a,virtio-net: fix unmap leak,Jason Wang
7a8919dc29a9,https://github.com/qemu/qemu/commit/7a8919dc29a9,net/slirp: fix memory leak,Gonglei
8a0f9b5263bb,https://github.com/qemu/qemu/commit/8a0f9b5263bb,gtk: fix possible memory leak about local_err,zhanghailiang
a9be76576e37,https://github.com/qemu/qemu/commit/a9be76576e37,hcd-musb: fix dereference null return value,Paolo Bonzini
6cfcd864a468,https://github.com/qemu/qemu/commit/6cfcd864a468,acl: fix memory leak,Gonglei
d4754a953196,https://github.com/qemu/qemu/commit/d4754a953196,l2tpv3: fix fd leak,Gonglei
5bbebf622897,https://github.com/qemu/qemu/commit/5bbebf622897,libcacard: fix resource leak,zhanghailiang
b2f27e4438bb,https://github.com/qemu/qemu/commit/b2f27e4438bb,qemu-img: Fix insignificant memleak,Max Reitz
ac369a77967d,https://github.com/qemu/qemu/commit/ac369a77967d,hw/i386/acpi-build.c: Fix memory leak in acpi_build_tables_cleanup(),Nikita Belov
84f8f3dace8c,https://github.com/qemu/qemu/commit/84f8f3dace8c,tap: fix possible fd leak in net_init_tap,Gonglei
660edd4eda90,https://github.com/qemu/qemu/commit/660edd4eda90,virtio-9p-proxy: Fix sockfd leak,Michael Tokarev
8ef2b256b946,https://github.com/qemu/qemu/commit/8ef2b256b946,target-tricore: check return value before using it,zhanghailiang
3a31cff11203,https://github.com/qemu/qemu/commit/3a31cff11203,ivshmem: Fix fd leak on error,Andreas Färber
93bd49aff908,https://github.com/qemu/qemu/commit/93bd49aff908,virtio-scsi: Fix memory leak when realize failed,Fam Zheng
5b84106bd91b,https://github.com/qemu/qemu/commit/5b84106bd91b,qcow2: Fix leaks in dirty images,Max Reitz
d8bb71b62273,https://github.com/qemu/qemu/commit/d8bb71b62273,qcow2: fix leak of Qcow2DiscardRegion in update_refcount_discard,Zhang Haoyu
84961407a50b,https://github.com/qemu/qemu/commit/84961407a50b,gtk.c: Fix memory leak in gd_set_keycode_type(),Chen Fan
f0bc7fe3b75d,https://github.com/qemu/qemu/commit/f0bc7fe3b75d,usb-storage: fix possible memory leak and missing error message,Gonglei
032f8b8158ea,https://github.com/qemu/qemu/commit/032f8b8158ea,vring: Better error handling if num is too large,Fam Zheng
7b17ce60cc58,https://github.com/qemu/qemu/commit/7b17ce60cc58,qcow2: Fix leak of QemuOpts in qcow2_open(),Max Reitz
93bb1315250d,https://github.com/qemu/qemu/commit/93bb1315250d,hmp: fix memory leak at hmp_info_block_jobs(),Gonglei
745a9bb9cdcd,https://github.com/qemu/qemu/commit/745a9bb9cdcd,dataplane: fix virtio_blk_data_plane_create() op blocker error path,Stefan Hajnoczi
a21a7a701252,https://github.com/qemu/qemu/commit/a21a7a701252,spapr: fix possible memory leak,Gonglei
b6b1d31f098e,https://github.com/qemu/qemu/commit/b6b1d31f098e,vmdk: fix buf leak in vmdk_parse_extents(),Stefan Hajnoczi
ff74f33c3108,https://github.com/qemu/qemu/commit/ff74f33c3108,vmdk: fix vmdk_parse_extents() extent_file leaks,Stefan Hajnoczi
b0e90181e4d7,https://github.com/qemu/qemu/commit/b0e90181e4d7,query-memdev: fix potential memory leaks,Chen Fan
8df3abfceef5,https://github.com/qemu/qemu/commit/8df3abfceef5,quorum: Fix leak of opts in quorum_open,Fam Zheng
315859312628,https://github.com/qemu/qemu/commit/315859312628,blkverify: Fix leak of opts in blkverify_open,Fam Zheng
810f4f86b7eb,https://github.com/qemu/qemu/commit/810f4f86b7eb,nfs: Fix leak of opts in nfs_file_open,Fam Zheng
80be63df5a19,https://github.com/qemu/qemu/commit/80be63df5a19,usb-ohci: Fix memory leak for ohci timer,Gonglei
38890b246d7c,https://github.com/qemu/qemu/commit/38890b246d7c,sheepdog: improve error handling for a case of failed lock,Hitoshi Mitake
40ed35a3c4f7,https://github.com/qemu/qemu/commit/40ed35a3c4f7,qemu-img: always goto out in img_snapshot() error paths,Stefan Hajnoczi
cbda016d9401,https://github.com/qemu/qemu/commit/cbda016d9401,qemu-img: fix img_compare() flags error path,Stefan Hajnoczi
a3981eb978b7,https://github.com/qemu/qemu/commit/a3981eb978b7,qemu-img: fix img_commit() error return value,Stefan Hajnoczi
680dfde91981,https://github.com/qemu/qemu/commit/680dfde91981,linux-user: fix file descriptor leaks,zhanghailiang
29e03fcb62d4,https://github.com/qemu/qemu/commit/29e03fcb62d4,linux-user: check return value of malloc(),zhanghailiang
08193dd52ba9,https://github.com/qemu/qemu/commit/08193dd52ba9,"qemu-io-cmds: g_renew() can't fail, bury dead error handling",Markus Armbruster
e42de189e8ea,https://github.com/qemu/qemu/commit/e42de189e8ea,qtest/ide: Fix small memory leak,John Snow
a7afc6b8c13c,https://github.com/qemu/qemu/commit/a7afc6b8c13c,libqtest: Correct small memory leak.,John Snow
f3cdcbaee16d,https://github.com/qemu/qemu/commit/f3cdcbaee16d,libqos: Correct memory leak,John Snow
fdcf6e65bce1,https://github.com/qemu/qemu/commit/fdcf6e65bce1,qemu-img: Check getchar() return value in read_password() for WIN32,Chen Gang
1efd6e072cb1,https://github.com/qemu/qemu/commit/1efd6e072cb1,virtio-rng: Move error-checking forward to prevent memory leak,John Snow
a1abf40d6be2,https://github.com/qemu/qemu/commit/a1abf40d6be2,linux-aio: Fix laio resource leak,Gonglei
01fb2705bd19,https://github.com/qemu/qemu/commit/01fb2705bd19,block: Fix bdrv_is_allocated() return value,Kevin Wolf
6764579f8949,https://github.com/qemu/qemu/commit/6764579f8949,block/cow: Avoid use of uninitialized cow_bs in error path,Peter Maydell
eb3f45c5af26,https://github.com/qemu/qemu/commit/eb3f45c5af26,qemu-bridge-helper: Fix fd leak in main(),Gonglei
d2fc39b42087,https://github.com/qemu/qemu/commit/d2fc39b42087,qemu-char: avoid leaking unused fds in tcp_get_msgfds(),Stefan Hajnoczi
8617343faae6,https://github.com/qemu/qemu/commit/8617343faae6,vhost: fix resource leak in error handling,Michael S. Tsirkin
cac124d17c5c,https://github.com/qemu/qemu/commit/cac124d17c5c,tests: fix memory leak in test of string input visitor,Hu Tao
a9e8f4e7df38,https://github.com/qemu/qemu/commit/a9e8f4e7df38,target-ppc: Fix Temporary Variable Leak in bctar,Tom Musta
3de31797825e,https://github.com/qemu/qemu/commit/3de31797825e,PPC: Fail on leaking temporaries,Alexander Graf
405a27640b33,https://github.com/qemu/qemu/commit/405a27640b33,rbd: Fix leaks in rbd_start_aio() error path,Kevin Wolf
374044f08fe1,https://github.com/qemu/qemu/commit/374044f08fe1,qga: Fix handle fd leak in acquire_privilege(),Gonglei
0e1dac6c41f3,https://github.com/qemu/qemu/commit/0e1dac6c41f3,kvm: Ensure negative return value on kvm_init() error handling path,Eduardo Habkost
bb9cd2ee99f6,https://github.com/qemu/qemu/commit/bb9cd2ee99f6,qemu-img: Plug memory leak in convert command,Markus Armbruster
2df5fee2dbd5,https://github.com/qemu/qemu/commit/2df5fee2dbd5,block/sheepdog: Plug memory leak in sd_snapshot_create(),Markus Armbruster
b122c3b6d020,https://github.com/qemu/qemu/commit/b122c3b6d020,block/vvfat: Plug memory leak in read_directory(),Markus Armbruster
6262bbd363b5,https://github.com/qemu/qemu/commit/6262bbd363b5,block/vvfat: Plug memory leak in check_directory_consistency(),Markus Armbruster
f25391c2a6ef,https://github.com/qemu/qemu/commit/f25391c2a6ef,block/qapi: Plug memory leak in dump_qobject() case QTYPE_QERROR,Markus Armbruster
3cb0e25c4b41,https://github.com/qemu/qemu/commit/3cb0e25c4b41,blockdev: Plug memory leak in drive_init(),Markus Armbruster
6376f9522372,https://github.com/qemu/qemu/commit/6376f9522372,blockdev: Plug memory leak in blockdev_init(),Markus Armbruster
29f2601aa605,https://github.com/qemu/qemu/commit/29f2601aa605,qemu-io: Plug memory leak in open command,Markus Armbruster
b20e61e0d52e,https://github.com/qemu/qemu/commit/b20e61e0d52e,block: Plug memory leak on brv_open_image() error path,Markus Armbruster
a1904e48c4a9,https://github.com/qemu/qemu/commit/a1904e48c4a9,qcow2: Plug memory leak on qcow2_invalidate_cache() error paths,Markus Armbruster
75e347d66ab8,https://github.com/qemu/qemu/commit/75e347d66ab8,block/vvfat: Plug memory leak in enable_write_target(),Markus Armbruster
ebee92b4fef9,https://github.com/qemu/qemu/commit/ebee92b4fef9,qemu-img: Plug memory leak on block option help error path,Markus Armbruster
bd60436936ec,https://github.com/qemu/qemu/commit/bd60436936ec,qcow2: Fix memory leak in COW error path,Kevin Wolf
e35f29ded360,https://github.com/qemu/qemu/commit/e35f29ded360,jazz_led: Add missing break in switch case,Saravanakumar
3894c78764e1,https://github.com/qemu/qemu/commit/3894c78764e1,char: Explain qmp_chardev_add()'s unusual error handling,Markus Armbruster
91e7fcca4743,https://github.com/qemu/qemu/commit/91e7fcca4743,virtio-scsi: Plug memory leak on virtio_scsi_push_event() error path,Markus Armbruster
654039b42a7f,https://github.com/qemu/qemu/commit/654039b42a7f,hw/intc/allwinner-a10-pic: Add missing 'break',Peter Maydell
6075137d949e,https://github.com/qemu/qemu/commit/6075137d949e,ui: Add missing 'static' attribute,Stefan Weil
2dc7fdf33d28,https://github.com/qemu/qemu/commit/2dc7fdf33d28,usb: mtp: fix error path memory leak,Gerd Hoffmann
373df5b135b4,https://github.com/qemu/qemu/commit/373df5b135b4,mirror: Fix resource leak when bdrv_getlength fails,Fam Zheng
00a9cacaea9a,https://github.com/qemu/qemu/commit/00a9cacaea9a,init_paths: fix minor memory leak,Kirill Batuzov
92de9012904c,https://github.com/qemu/qemu/commit/92de9012904c,nbd: Use return values instead of error_is_set(errp),Markus Armbruster
0b9f0e2fd7c5,https://github.com/qemu/qemu/commit/0b9f0e2fd7c5,monitor: fix qmp_getfd() fd leak in error case,Stefan Hajnoczi
acd7fdc6d807,https://github.com/qemu/qemu/commit/acd7fdc6d807,curl: Replaced old error handling with error reporting API.,Maria Kustova
9ce10c0bdcdd,https://github.com/qemu/qemu/commit/9ce10c0bdcdd,block: Check bdrv_getlength() return value in bdrv_make_zero(),Kevin Wolf
28ec11bc8823,https://github.com/qemu/qemu/commit/28ec11bc8823,bochs: Fix memory leak in bochs_open() error path,Kevin Wolf
f187743acd39,https://github.com/qemu/qemu/commit/f187743acd39,block: Check bdrv_getlength() return value in bdrv_append_temp_snapshot(),Kevin Wolf
c5a33ee9eee0,https://github.com/qemu/qemu/commit/c5a33ee9eee0,qcow2: fix two memory leaks in qcow2_open error code path,Prasad Joshi
ecb4e01e3449,https://github.com/qemu/qemu/commit/ecb4e01e3449,target-s390x: Add missing 'static' and 'const' attributes,Stefan Weil
abdffd1fb78c,https://github.com/qemu/qemu/commit/abdffd1fb78c,virtio-rng: Avoid default_backend refcount leak,Stefan Hajnoczi
f5946dbab388,https://github.com/qemu/qemu/commit/f5946dbab388,vl.c: Fix memory leak in qemu_register_machine(),Christian Borntraeger
7b53f2940e3b,https://github.com/qemu/qemu/commit/7b53f2940e3b,s390x/cpu hotplug: Fix memory leak,Christian Borntraeger
0a1bec8a4e1c,https://github.com/qemu/qemu/commit/0a1bec8a4e1c,s390/ipl: Fix error path on BIOS loading,Christian Borntraeger
7f72cd235fa3,https://github.com/qemu/qemu/commit/7f72cd235fa3,linux-user/signal.c: Correct error path for AArch64 do_rt_sigreturn,Peter Maydell
f55ea6297cc0,https://github.com/qemu/qemu/commit/f55ea6297cc0,block/gluster: Add missing argument to qemu_gluster_init() call,Andreas Färber
b774539743c5,https://github.com/qemu/qemu/commit/b774539743c5,qapi: Add missing null check to opts_start_struct(),Markus Armbruster
f9a49dfa0202,https://github.com/qemu/qemu/commit/f9a49dfa0202,"file_ram_alloc: unify mem-path,mem-prealloc error handling",Marcelo Tosatti
521f438e36b0,https://github.com/qemu/qemu/commit/521f438e36b0,KVM: Use return value for error print,Alexander Graf
69d4c703a549,https://github.com/qemu/qemu/commit/69d4c703a549,linux-user: Fix error handling in target_to_host_semarray(),Peter Maydell
501bb4b0cb1d,https://github.com/qemu/qemu/commit/501bb4b0cb1d,linux-user: Fix error handling in lock_iovec(),Peter Maydell
933b19ea9784,https://github.com/qemu/qemu/commit/933b19ea9784,PPC: KVM: Add missing address space to ldl_phys helper,Alexander Graf
eaf944a43835,https://github.com/qemu/qemu/commit/eaf944a43835,blkdebug: Don't leak bs->file on failure,Kevin Wolf
99c4a85ce658,https://github.com/qemu/qemu/commit/99c4a85ce658,block: Fix memory leaks in bdrv_co_do_pwritev(),Kevin Wolf
69252c046741,https://github.com/qemu/qemu/commit/69252c046741,object_add: consolidate error handling,Igor Mammedov
4dd72e04c2c4,https://github.com/qemu/qemu/commit/4dd72e04c2c4,virtio: Fix return value for dummy function vhost_net_virtqueue_pending,Stefan Weil
dabfa6cc2e2a,https://github.com/qemu/qemu/commit/dabfa6cc2e2a,block: Fix bdrv_commit return value,Kevin Wolf
6df3bf8eb3ed,https://github.com/qemu/qemu/commit/6df3bf8eb3ed,drive mirror:fix memory leak,Zhang Min
385c04d0b669,https://github.com/qemu/qemu/commit/385c04d0b669,dataplane: fix shadowed return value,Stefan Hajnoczi
589bfb688838,https://github.com/qemu/qemu/commit/589bfb688838,char/cadence_uart: Add missing uart_update_state,Peter Crosthwaite
362f65687834,https://github.com/qemu/qemu/commit/362f65687834,char/cadence_uart: Add missing uart_update_state,Peter Crosthwaite
28ec2598ff7d,https://github.com/qemu/qemu/commit/28ec2598ff7d,qom: fix leak for objects created with -object,Paolo Bonzini
f46e720a82cc,https://github.com/qemu/qemu/commit/f46e720a82cc,qemu_opts_parse(): always check return value,Laszlo Ersek
6273d1136af9,https://github.com/qemu/qemu/commit/6273d1136af9,qdict: Fix memory leak in qdict_do_flatten(),Kevin Wolf
2d3aa28cc2cf,https://github.com/qemu/qemu/commit/2d3aa28cc2cf,qom: Fix memory leak in object_property_set_link(),Vlad Yasevich
96e35046e4a9,https://github.com/qemu/qemu/commit/96e35046e4a9,virtio-net: fix the memory leak in rxfilter_notify(),Amos Kong
8aa15b6e527f,https://github.com/qemu/qemu/commit/8aa15b6e527f,tests: fix memleak in error path test for input visitor,Wenchao Xia
bb6b684363e8,https://github.com/qemu/qemu/commit/bb6b684363e8,dump-guest-memory: Check for the correct return value,Aneesh Kumar K.V
9e3f08923a14,https://github.com/qemu/qemu/commit/9e3f08923a14,qcow2: Add missing space in error message,Max Reitz
37d41f0a04e5,https://github.com/qemu/qemu/commit/37d41f0a04e5,qcow2: Always use error path on writing snapshots,Max Reitz
4b351a0f2127,https://github.com/qemu/qemu/commit/4b351a0f2127,pci-ohci: Add missing 'break' in ohci_service_td,Ján Veselý
be0b742ee320,https://github.com/qemu/qemu/commit/be0b742ee320,qcow2: Always use error path in l2_allocate,Max Reitz
9e6337d08186,https://github.com/qemu/qemu/commit/9e6337d08186,rbd: avoid qemu_rbd_snap_list() memory leaks,Stefan Hajnoczi
7454d600457f,https://github.com/qemu/qemu/commit/7454d600457f,qcow2: Don't shadow return value,Max Reitz
0ca6db4f3b3d,https://github.com/qemu/qemu/commit/0ca6db4f3b3d,usb: Fix iovec memleak on combined-packet free,Hans de Goede
b21da4e504fb,https://github.com/qemu/qemu/commit/b21da4e504fb,xhci: Fix memory leak on xhci_disable_ep,Hans de Goede
9c3175cc15fb,https://github.com/qemu/qemu/commit/9c3175cc15fb,monitor: Add missing attributes to local function,Stefan Weil
e1d0fb378ae3,https://github.com/qemu/qemu/commit/e1d0fb378ae3,rdma: memory leak RDMAContext::host,Isaku Yamahata
80cba1b71eb9,https://github.com/qemu/qemu/commit/80cba1b71eb9,hw/9pfs: Fix potential memory leak and avoid reuse of freed memory,Stefan Weil
d312bbe1051f,https://github.com/qemu/qemu/commit/d312bbe1051f,linux-user: Add missing 'break' in i386 get_thread_area syscall,Peter Maydell
fdd26fca3ce6,https://github.com/qemu/qemu/commit/fdd26fca3ce6,libqtest: Plug fd and memory leaks in qtest_quit(),Markus Armbruster
8f91ad8a1b47,https://github.com/qemu/qemu/commit/8f91ad8a1b47,qapi: qapi-commands: fix possible leaks on visitor dealloc,Luiz Capitulino
b58c86e1e4cd,https://github.com/qemu/qemu/commit/b58c86e1e4cd,fsdev: Fix potential memory leak,Stefan Weil
7a5b6af13a45,https://github.com/qemu/qemu/commit/7a5b6af13a45,qemu-socket: don't leak opts on error,Gerd Hoffmann
e668287d4413,https://github.com/qemu/qemu/commit/e668287d4413,qemu-char: don't leak opts on error,Gerd Hoffmann
4f080057767a,https://github.com/qemu/qemu/commit/4f080057767a,savevm: Fix potential memory leak,Stefan Weil
90527d2a8bb0,https://github.com/qemu/qemu/commit/90527d2a8bb0,kvm: Fix potential resource leak (missing fclose),Stefan Weil
7c30f65703fc,https://github.com/qemu/qemu/commit/7c30f65703fc,qemu-img: Add missing GCC_FMT_ATTR,Stefan Weil
d836f8d35dc4,https://github.com/qemu/qemu/commit/d836f8d35dc4,scsi-generic: check the return value of bdrv_aio_ioctl in execute_command,Pavel Hrdina
581fe784c3ad,https://github.com/qemu/qemu/commit/581fe784c3ad,libcacard/vscclient: fix leakage of socket on error paths,Alon Levy
baefb8bf8e4a,https://github.com/qemu/qemu/commit/baefb8bf8e4a,ivshmem: add missing error exit(2),Stefan Hajnoczi
ad7f375df681,https://github.com/qemu/qemu/commit/ad7f375df681,qapi: fix leak in unit tests,Michael Roth
536f25e4c775,https://github.com/qemu/qemu/commit/536f25e4c775,target-arm: Fix incorrect check of kvm_vcpu_ioctl return value,Peter Maydell
6760c47aa42c,https://github.com/qemu/qemu/commit/6760c47aa42c,nbd: unlock mutex in nbd_co_send_request() error path,Stefan Hajnoczi
c2b6ff51e4a3,https://github.com/qemu/qemu/commit/c2b6ff51e4a3,qcow2: Fix L1 write error handling in qcow2_update_snapshot_refcount,Kevin Wolf
c31bc98e3bcf,https://github.com/qemu/qemu/commit/c31bc98e3bcf,"hw/milkymist-softusb: set buffer in softusb_read_{dmem, pmem} error path",Peter Maydell
32a1c08b60a8,https://github.com/qemu/qemu/commit/32a1c08b60a8,page_cache: fix memory leak,Peter Lieven
0db65d624e02,https://github.com/qemu/qemu/commit/0db65d624e02,Fix page_cache leak in cache_resize,Orit Wasserman
5e95acc8ff2a,https://github.com/qemu/qemu/commit/5e95acc8ff2a,target-ppc: Update error handling in ppc_cpu_realize(),Andreas Färber
c9fc50839863,https://github.com/qemu/qemu/commit/c9fc50839863,qemu-img: fix missing space in qemu-img check output,Stefan Hajnoczi
9db7c41419e8,https://github.com/qemu/qemu/commit/9db7c41419e8,usb-storage: use scsi_req_enqueue return value,Gerd Hoffmann
2c5a7f201126,https://github.com/qemu/qemu/commit/2c5a7f201126,block-migration: fix block_save_iterate() return value,Stefan Hajnoczi
9ee0cb201e6b,https://github.com/qemu/qemu/commit/9ee0cb201e6b,block-migration: fix blk_mig_save_dirty_block() return value checking,Stefan Hajnoczi
13289fb5a716,https://github.com/qemu/qemu/commit/13289fb5a716,"qmp: Plug memory leaks in memchar-write, memchar-read",Markus Armbruster
e4c1cfa5cb8f,https://github.com/qemu/qemu/commit/e4c1cfa5cb8f,target-arm: Fix TCG temp leaks for WI and UNDEF VFP sysreg writes,Peter Maydell
40a50b0a73d1,https://github.com/qemu/qemu/commit/40a50b0a73d1,qemu-log: Plug trivial memory leak in cpu_set_log_filename(),Markus Armbruster
10a2158f5279,https://github.com/qemu/qemu/commit/10a2158f5279,qemu-ga: Plug leaks on qmp_guest_network_get_interfaces() error paths,Markus Armbruster
6f6867493cc0,https://github.com/qemu/qemu/commit/6f6867493cc0,qemu-ga: Plug memory leak in guest_fsfreeze_cleanup(),Markus Armbruster
bf4229d3cb09,https://github.com/qemu/qemu/commit/bf4229d3cb09,hw/arm_sysctl.c: Add missing 'break' statements,Peter Maydell
7fa96d738937,https://github.com/qemu/qemu/commit/7fa96d738937,ohci: add missing break,Gerd Hoffmann
5256a7208a7c,https://github.com/qemu/qemu/commit/5256a7208a7c,tcg/target-arm: Add missing parens to assertions,Peter Maydell
f7b67be36d01,https://github.com/qemu/qemu/commit/f7b67be36d01,migration: Add buffered_flush error handling,Juan Quintela
e8bccad5ac60,https://github.com/qemu/qemu/commit/e8bccad5ac60,win32-aio: Fix memory leak,Kevin Wolf
53510bfc1256,https://github.com/qemu/qemu/commit/53510bfc1256,virtio-pci: build for uninitialized return value in vq_vector_unmask,Michael Roth
d4f4a3efdf0a,https://github.com/qemu/qemu/commit/d4f4a3efdf0a,qemu-ga: Plug fd leak on ga_channel_open() error paths,Markus Armbruster
32c16620dda8,https://github.com/qemu/qemu/commit/32c16620dda8,qemu-ga: Plug fd leak on ga_channel_listen_accept() error path,Markus Armbruster
a6fc23e5dc76,https://github.com/qemu/qemu/commit/a6fc23e5dc76,hw/pc.c: add ULL suffix in ioport80_read and ioportF0_read return value,Julien Grall
063eb0f30384,https://github.com/qemu/qemu/commit/063eb0f30384,target-s390: Add missing temp_free in gen_op_calc_cc,Richard Henderson
244eaa7514a9,https://github.com/qemu/qemu/commit/244eaa7514a9,migration: fix migration_bitmap leak,Paolo Bonzini
654598c944aa,https://github.com/qemu/qemu/commit/654598c944aa,pc_sysfw: Plug memory leak on pc_fw_add_pflash_drv() error path,Markus Armbruster
f0cc4aa84503,https://github.com/qemu/qemu/commit/f0cc4aa84503,PPC: Fix missing TRACE exception,Julio Guerra
80168bff4376,https://github.com/qemu/qemu/commit/80168bff4376,block: bdrv_create(): don't leak cco.filename on error,Luiz Capitulino
ef37a699a06f,https://github.com/qemu/qemu/commit/ef37a699a06f,arch_init.c: add missing '%' symbols before PRIu64 in debug printfs,Igor Mitsyanko
eb7faf0e3a45,https://github.com/qemu/qemu/commit/eb7faf0e3a45,slirp: Remove unused return value of tftp_send_next_block,Jan Kiszka
c29b1bee4b02,https://github.com/qemu/qemu/commit/c29b1bee4b02,target-xtensa: fix missing errno codes for mingw32,Max Filippov
396bef4b3846,https://github.com/qemu/qemu/commit/396bef4b3846,arm-semi: don't leak 1KB user string lock buffer upon TARGET_SYS_OPEN,Jim Meyering
a7e47d4bfcbf,https://github.com/qemu/qemu/commit/a7e47d4bfcbf,sheepdog: don't leak socket file descriptor upon connection failure,Jim Meyering
0d07fe47d498,https://github.com/qemu/qemu/commit/0d07fe47d498,linux-user: do_msgrcv: don't leak host_mb upon TARGET_EFAULT failure,Jim Meyering
e36c87667aa2,https://github.com/qemu/qemu/commit/e36c87667aa2,qapi: Fix memory leak,Stefan Weil
0ff1f9f58571,https://github.com/qemu/qemu/commit/0ff1f9f58571,Add missing check for host_from_stream_offset return value for RAM_SAVE_FLAG_PAGE,Orit Wasserman
7de3abe505e3,https://github.com/qemu/qemu/commit/7de3abe505e3,qdev: fix use-after-free in the error path of qdev_init_nofail,Anthony Liguori
a4d8e8daee32,https://github.com/qemu/qemu/commit/a4d8e8daee32,spapr_vscsi: Error handling fixes,Benjamin Herrenschmidt
9063825538ad,https://github.com/qemu/qemu/commit/9063825538ad,ppc: Add missing break,Blue Swirl
160c31f78fb4,https://github.com/qemu/qemu/commit/160c31f78fb4,ui/spice-display.c: add missing initialization for valgrind,Alon Levy
7618be6230ef,https://github.com/qemu/qemu/commit/7618be6230ef,monitor: Fix memory leak with readline completion,Stefan Weil
fc9fa4bd0a29,https://github.com/qemu/qemu/commit/fc9fa4bd0a29,monitor: Fix memory leak with readline completion,Stefan Weil
80aa796bf38b,https://github.com/qemu/qemu/commit/80aa796bf38b,pci_bridge_dev: fix error path in pci_bridge_dev_initfn(),Jason Baron
6f3c714eb773,https://github.com/qemu/qemu/commit/6f3c714eb773,sheepdog: fix return value of do_load_save_vm_state,MORITA Kazutaka
b6c147622d31,https://github.com/qemu/qemu/commit/b6c147622d31,qcow2: don't leak buffer for unexpected qcow_version in header,Jim Meyering
a34004661464,https://github.com/qemu/qemu/commit/a34004661464,qdev: Fix memory leak,dunrong huang
f156f2385ff7,https://github.com/qemu/qemu/commit/f156f2385ff7,qom: Fix memory leak in function container_get,Stefan Weil
9cf1f002d776,https://github.com/qemu/qemu/commit/9cf1f002d776,hw/pc_sysfw: Fix memory leak,Stefan Weil
5c878008ddc1,https://github.com/qemu/qemu/commit/5c878008ddc1,qdev: Fix memory leak in function set_pci_devfn,Stefan Weil
647cc4722326,https://github.com/qemu/qemu/commit/647cc4722326,qcow2: fix the return value -ENOENT -> -EEXIST,Zhi Yong Wu
b9531b6eed93,https://github.com/qemu/qemu/commit/b9531b6eed93,block/qcow2: Add missing GCC_FMT_ATTR to function report_unsupported(),Stefan Weil
92045d80badc,https://github.com/qemu/qemu/commit/92045d80badc,virtio: add missing mb() on enable notification,Michael S. Tsirkin
0ed6dc1a982f,https://github.com/qemu/qemu/commit/0ed6dc1a982f,error.c: don't return value for void function,Amos Kong
2795ecf68110,https://github.com/qemu/qemu/commit/2795ecf68110,qcow2: Fix return value of alloc_refcount_block,Kevin Wolf
8dc0a5e7a06c,https://github.com/qemu/qemu/commit/8dc0a5e7a06c,qcow2: Fix error handling in qcow2_alloc_cluster_offset,Kevin Wolf
b8aba8d7e303,https://github.com/qemu/qemu/commit/b8aba8d7e303,scsi: add missing test for cancelled request,Paolo Bonzini
b7c8c35f0afb,https://github.com/qemu/qemu/commit/b7c8c35f0afb,scsi: fix memory leak,Paolo Bonzini
3f97fd851cf7,https://github.com/qemu/qemu/commit/3f97fd851cf7,qtest: Add missing GCC_FMT_ATTR,Stefan Weil
a3b6181e42ef,https://github.com/qemu/qemu/commit/a3b6181e42ef,milkymist-vgafb: add missing register,Michael Walle
8b714d3747e6,https://github.com/qemu/qemu/commit/8b714d3747e6,qapi: fix memory leak on error,Paolo Bonzini
2c7ff93359e8,https://github.com/qemu/qemu/commit/2c7ff93359e8,qapi: fail hard on stack imbalance,Paolo Bonzini
6ec5dae5a49f,https://github.com/qemu/qemu/commit/6ec5dae5a49f,monitor: fix client_migrate_info error handling,Yonit Halperin
b71706d12283,https://github.com/qemu/qemu/commit/b71706d12283,"qemu-ga: for w32, fix leaked handle ov.hEvent in ga_channel_write()",Jeff Cody
